Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
MOTHERSUM,20200305  09:15:00,102.0,101.2,102.75,101.25,,
MOTHERSUM,20200305  09:20:00,101.3,100.6,101.6,100.6,,
MOTHERSUM,20200305  09:25:00,100.5,100.0,100.75,100.35,,
MOTHERSUM,20200305  09:30:00,100.35,99.6,100.35,100.15,,
MOTHERSUM,20200305  09:35:00,100.15,100.0,100.4,100.2,,
MOTHERSUM,20200305  09:40:00,100.1,99.5,100.2,99.5,,
MOTHERSUM,20200305  09:45:00,99.5,99.15,99.65,99.35,,
MOTHERSUM,20200305  09:50:00,99.35,98.45,99.45,98.85,,
MOTHERSUM,20200305  09:55:00,98.8,98.1,98.85,98.3,,
MOTHERSUM,20200305  10:00:00,98.3,97.75,98.3,97.95,,
MOTHERSUM,20200305  10:05:00,97.95,97.75,98.2,98.2,,
MOTHERSUM,20200305  10:10:00,98.2,98.0,98.55,98.55,99.175,99.92083333333333
MOTHERSUM,20200305  10:15:00,98.5,97.8,98.6,97.9,98.96346153846153,99.71762820512821
MOTHERSUM,20200305  10:20:00,98.0,97.8,98.2,98.15,98.7844674556213,99.48414694280079
MOTHERSUM,20200305  10:25:00,98.15,98.05,98.95,98.85,98.67147246244879,99.40197049006221
MOTHERSUM,20200305  10:30:00,99.0,98.4,99.15,98.8,98.6297074682259,99.3632057992834
MOTHERSUM,20200305  10:35:00,98.9,98.8,99.45,99.1,98.65590631926807,99.3765587532398
MOTHERSUM,20200305  10:40:00,99.1,99.0,99.95,99.85,98.70884380861145,99.46478048351061
MOTHERSUM,20200305  10:45:00,99.85,99.55,100.3,99.85,98.83825245344046,99.59327579373975
MOTHERSUM,20200305  10:50:00,99.85,99.3,100.05,99.55,98.90929053752654,99.66354105624133
MOTHERSUM,20200305  10:55:00,99.45,99.05,99.95,99.85,98.93093814713785,99.70761166297343
MOTHERSUM,20200305  11:00:00,99.9,99.8,100.1,100.0,99.06463997065511,99.76797909943906
MOTHERSUM,20200305  11:05:00,100.0,99.6,100.0,99.7,99.14700305209278,99.80367462260229
MOTHERSUM,20200305  11:10:00,99.7,99.35,99.8,99.45,99.17823335177081,99.80310929604809
MOTHERSUM,20200305  11:15:00,99.45,99.35,99.7,99.4,99.20465898995992,99.78724632742531
MOTHERSUM,20200305  11:20:00,99.4,99.35,100.05,100.05,99.22701914535071,99.82766996935987
MOTHERSUM,20200305  11:25:00,100.0,99.95,100.7,100.3,99.33824696914292,99.96187458945836
MOTHERSUM,20200305  11:30:00,100.25,100.1,100.5,100.15,99.45543974312093,100.04466311415707
MOTHERSUM,20200305  11:35:00,100.25,100.1,100.9,100.65,99.55460285956387,100.17625340428675
MOTHERSUM,20200305  11:40:00,100.65,100.3,100.65,100.5,99.6692793427079,100.24913749593495
MOTHERSUM,20200305  11:45:00,100.5,100.2,100.55,100.25,99.750928674599,100.29542403502188
MOTHERSUM,20200305  11:50:00,100.25,99.95,100.3,100.05,99.781555032353,100.2961280296339
MOTHERSUM,20200305  11:55:00,100.05,100.0,100.45,100.25,99.81516195045253,100.31980064045946
MOTHERSUM,20200305  12:00:00,100.3,100.25,100.8,100.7,99.88206011192138,100.39367746500416
MOTHERSUM,20200305  12:05:00,100.7,100.5,101.15,100.8,99.97712778701039,100.51003477808044
MOTHERSUM,20200305  12:10:00,100.75,100.6,101.2,101.0,100.07295428131648,100.61618327376037
MOTHERSUM,20200305  12:15:00,101.05,100.75,101.05,100.95,100.17711516111395,100.68292430856647
MOTHERSUM,20200305  12:20:00,100.95,100.9,101.5,101.35,100.28832821325027,100.80862826109471
MOTHERSUM,20200305  12:25:00,101.45,101.35,102.0,101.65,100.45166233428868,100.9919162209263
MOTHERSUM,20200305  12:30:00,101.7,101.5,101.95,101.6,100.61294505209042,101.13931372539918
MOTHERSUM,20200305  12:35:00,101.55,101.15,101.7,101.25,100.69556889023036,101.22557315226084
MOTHERSUM,20200305  12:40:00,101.15,100.6,101.4,101.25,100.68086598404108,101.25240805191302
MOTHERSUM,20200305  12:45:00,101.3,100.95,101.7,101.45,100.72227121726553,101.32126835161871
MOTHERSUM,20200305  12:50:00,101.4,100.7,101.45,101.0,100.71884487614776,101.34107322060045
MOTHERSUM,20200305  12:55:00,100.95,100.8,101.05,100.8,100.73133027981733,101.29629272512345
MOTHERSUM,20200305  13:00:00,100.8,100.5,100.9,100.65,100.69574100599928,101.235324613566
MOTHERSUM,20200305  13:05:00,100.7,100.6,101.0,100.9,100.68101162046094,101.19912082686353
MOTHERSUM,20200305  13:10:00,100.95,100.7,101.0,100.9,100.6839329096208,101.16848685349991
MOTHERSUM,20200305  13:15:00,100.9,100.6,100.95,100.8,100.67102015429451,101.13487349142301
MOTHERSUM,20200305  13:20:00,100.85,100.7,100.9,100.85,100.67547859209536,101.09873910812716
MOTHERSUM,20200305  13:25:00,100.85,100.7,100.9,100.9,100.67925111638839,101.06816386072299
MOTHERSUM,20200305  13:30:00,100.9,100.75,101.6,100.8,100.69013556002095,101.14998480522715
MOTHERSUM,20200305  13:35:00,100.8,100.45,100.95,100.8,100.65319162771003,101.11921791211527
MOTHERSUM,20200305  13:40:00,100.8,100.35,100.85,100.4,100.60654676190849,101.07779977178984
MOTHERSUM,20200305  13:45:00,100.25,100.0,100.45,100.45,100.51323187546103,100.98121519151448
MOTHERSUM,20200305  13:50:00,100.4,100.15,100.8,100.75,100.45735004846702,100.95333593128149
MOTHERSUM,20200305  13:55:00,100.75,100.65,101.2,100.9,100.48698850254902,100.99128424954587
MOTHERSUM,20200305  14:00:00,100.85,100.7,101.0,100.75,100.51975950215687,100.99262513423112
MOTHERSUM,20200305  14:05:00,100.75,100.4,100.95,100.75,100.5013349633635,100.98606742127248
MOTHERSUM,20200305  14:10:00,100.8,100.65,100.85,100.7,100.52420650746143,100.96513397184594
MOTHERSUM,20200305  14:15:00,100.75,100.6,100.95,100.75,100.53586704477506,100.96280566848503
MOTHERSUM,20200305  14:20:00,100.75,100.7,101.05,101.0,100.56111826865582,100.9762201810258
MOTHERSUM,20200305  14:25:00,101.0,100.6,101.0,100.65,100.567100073478,100.97987861471414
MOTHERSUM,20200305  14:30:00,100.5,100.4,100.9,100.8,100.541392369866,100.96758959706581
MOTHERSUM,20200305  14:35:00,100.8,100.7,100.9,100.7,100.56579354373277,100.95719119751722
MOTHERSUM,20200305  14:40:00,100.7,100.3,100.95,100.95,100.52490222931235,100.95608485943765
MOTHERSUM,20200305  14:45:00,100.9,100.8,101.1,101.0,100.5672249632643,100.9782256502934
MOTHERSUM,20200305  14:50:00,101.0,100.95,101.5,101.15,100.62611343045441,101.05849862717133
MOTHERSUM,20200305  14:55:00,101.1,100.85,101.35,100.95,100.66055751807681,101.10334499222189
MOTHERSUM,20200305  15:00:00,100.95,100.9,101.15,101.05,100.69739482298807,101.11052268572622
MOTHERSUM,20200305  15:05:00,101.0,100.7,101.15,100.7,100.69779561945144,101.11659611869142
MOTHERSUM,20200305  15:10:00,100.8,100.3,100.9,100.45,100.63659629338198,101.08327363889273
MOTHERSUM,20200305  15:15:00,100.45,100.1,100.5,100.25,100.55404301747706,100.99353923290924
MOTHERSUM,20200305  15:20:00,100.25,100.1,100.35,100.35,100.48419024555751,100.89453319707705
MOTHERSUM,20200305  15:25:00,100.4,100.1,100.5,100.4,100.42508405393328,100.83383578214212
MOTHERSUM,20200306  09:15:00,95.85,93.7,96.85,94.8,99.39045573794354,100.22093796950487
MOTHERSUM,20200306  09:20:00,94.9,94.85,96.4,95.75,98.69192408595222,99.63310135881181
MOTHERSUM,20200306  09:25:00,95.75,95.6,96.5,95.7,98.21624345734419,99.15108576514845
MOTHERSUM,20200306  09:30:00,95.75,95.5,96.35,96.15,97.79835984852201,98.72014949358714
MOTHERSUM,20200306  09:35:00,96.15,95.65,96.2,96.2,97.4678429487494,98.33243418688143
MOTHERSUM,20200306  09:40:00,96.0,95.85,96.4,96.4,97.21894403355718,98.0351366196689
MOTHERSUM,20200306  09:45:00,96.4,96.3,97.2,97.0,97.07756802839454,97.90665406279676
MOTHERSUM,20200306  09:50:00,97.1,96.75,97.35,97.0,97.02717294710307,97.82101497621264
MOTHERSUM,20200306  09:55:00,96.9,96.8,97.3,97.05,96.99222326293336,97.74085882602608
MOTHERSUM,20200306  10:00:00,97.05,96.9,97.85,97.85,96.97803506863592,97.75764977586823
MOTHERSUM,20200306  10:05:00,97.85,97.7,98.8,98.25,97.08910659653809,97.91801134881158
MOTHERSUM,20200306  10:10:00,98.2,97.4,98.3,97.45,97.13693635091684,97.9767788336098
MOTHERSUM,20200306  10:15:00,97.45,96.8,97.45,96.85,97.08509998923732,97.89573593613137
MOTHERSUM,20200306  10:20:00,96.85,96.65,97.25,97.2,97.01816152935466,97.79639194595731
MOTHERSUM,20200306  10:25:00,97.3,97.15,97.75,97.4,97.03844437099241,97.78925472350234
MOTHERSUM,20200306  10:30:00,97.45,96.55,97.5,97.0,96.96329908314742,97.74475399680968
