Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
GMRINFRA,20200305  09:15:00,20.4,20.2,20.5,20.25,,
GMRINFRA,20200305  09:20:00,20.25,20.2,20.45,20.25,,
GMRINFRA,20200305  09:25:00,20.25,20.1,20.3,20.2,,
GMRINFRA,20200305  09:30:00,20.2,20.15,20.25,20.25,,
GMRINFRA,20200305  09:35:00,20.25,20.15,20.25,20.2,,
GMRINFRA,20200305  09:40:00,20.1,20.0,20.1,20.0,,
GMRINFRA,20200305  09:45:00,20.05,20.0,20.1,20.05,,
GMRINFRA,20200305  09:50:00,20.0,19.8,20.05,19.9,,
GMRINFRA,20200305  09:55:00,19.9,19.8,19.95,19.95,,
GMRINFRA,20200305  10:00:00,19.9,19.9,20.2,20.15,,
GMRINFRA,20200305  10:05:00,20.15,20.1,20.25,20.2,,
GMRINFRA,20200305  10:10:00,20.2,20.15,20.3,20.3,20.045833333333338,20.224999999999998
GMRINFRA,20200305  10:15:00,20.3,20.1,20.3,20.1,20.05416666666667,20.23653846153846
GMRINFRA,20200305  10:20:00,20.1,20.05,20.15,20.05,20.053525641025644,20.223224852071002
GMRINFRA,20200305  10:25:00,20.1,20.1,20.25,20.25,20.060675542406315,20.22734410559854
GMRINFRA,20200305  10:30:00,20.2,19.9,20.2,20.0,20.03595622818996,20.223137320121843
GMRINFRA,20200305  10:35:00,20.0,19.95,20.05,20.05,20.02273219308381,20.196500809333866
GMRINFRA,20200305  10:40:00,20.1,20.05,20.25,20.15,20.02692724030169,20.204731454051732
GMRINFRA,20200305  10:45:00,20.2,20.15,20.25,20.2,20.045861511024505,20.21169584573608
GMRINFRA,20200305  10:50:00,20.3,20.15,20.3,20.15,20.061882817020734,20.225281100238224
GMRINFRA,20200305  10:55:00,20.15,20.1,20.2,20.15,20.067746999017544,20.221391700201576
GMRINFRA,20200305  11:00:00,20.2,20.15,20.25,20.2,20.080401306861,20.22579297709364
GMRINFRA,20200305  11:05:00,20.2,20.15,20.25,20.15,20.091108798113154,20.229517134463848
GMRINFRA,20200305  11:10:00,20.2,20.1,20.2,20.15,20.092476675326516,20.224976036854024
GMRINFRA,20200305  11:15:00,20.15,20.1,20.15,20.15,20.093634109891667,20.213441261953406
GMRINFRA,20200305  11:20:00,20.1,20.1,20.25,20.2,20.094613477600642,20.219065683191342
GMRINFRA,20200305  11:25:00,20.2,20.15,20.4,20.4,20.1031344810467,20.246901731931136
GMRINFRA,20200305  11:30:00,20.4,20.3,20.4,20.35,20.13342148396259,20.270455311634038
GMRINFRA,20200305  11:35:00,20.3,20.3,20.4,20.4,20.159048947968344,20.29038526369034
GMRINFRA,20200305  11:40:00,20.35,20.25,20.4,20.3,20.173041417511676,20.30724906927644
GMRINFRA,20200305  11:45:00,20.3,20.25,20.3,20.3,20.184881199432958,20.306133827849298
GMRINFRA,20200305  11:50:00,20.3,20.15,20.3,20.2,20.179514861058657,20.305190162026328
GMRINFRA,20200305  11:55:00,20.25,20.15,20.25,20.2,20.17497411320348,20.29669936786843
GMRINFRA,20200305  12:00:00,20.2,20.2,20.45,20.45,20.178824249633713,20.320284080504056
GMRINFRA,20200305  12:05:00,20.45,20.3,20.45,20.4,20.19746667276699,20.340240375811124
GMRINFRA,20200305  12:10:00,20.35,20.3,20.4,20.3,20.213241030802838,20.349434164147873
GMRINFRA,20200305  12:15:00,20.35,20.3,20.4,20.4,20.22658856452548,20.35721352350974
GMRINFRA,20200305  12:20:00,20.4,20.3,20.4,20.35,20.237882631521558,20.363796058354392
GMRINFRA,20200305  12:25:00,20.3,20.3,20.4,20.3,20.24743914974901,20.36936589553064
GMRINFRA,20200305  12:30:00,20.35,20.3,20.35,20.35,20.25552543440301,20.366386526987462
GMRINFRA,20200305  12:35:00,20.35,20.25,20.35,20.3,20.254675367571775,20.363865522835546
GMRINFRA,20200305  12:40:00,20.25,20.15,20.3,20.3,20.238571464868425,20.354040057783923
GMRINFRA,20200305  12:45:00,20.25,20.25,20.3,20.25,20.240329701042512,20.34572620274024
GMRINFRA,20200305  12:50:00,20.25,20.25,20.3,20.3,20.241817439343663,20.338691402318666
GMRINFRA,20200305  12:55:00,20.3,20.25,20.3,20.25,20.243076294829255,20.332738878885024
GMRINFRA,20200305  13:00:00,20.25,20.25,20.3,20.3,20.24414148024014,20.327702128287328
GMRINFRA,20200305  13:05:00,20.3,20.3,20.35,20.3,20.252735098664733,20.331132570089277
GMRINFRA,20200305  13:10:00,20.35,20.25,20.35,20.35,20.252314314254775,20.334035251614004
GMRINFRA,20200305  13:15:00,20.35,20.3,20.35,20.3,20.259650573600194,20.336491366750312
GMRINFRA,20200305  13:20:00,20.3,20.25,20.35,20.25,20.258165869969396,20.338569618019495
GMRINFRA,20200305  13:25:00,20.3,20.25,20.35,20.3,20.256909582281796,20.34032813832419
GMRINFRA,20200305  13:30:00,20.3,20.25,20.35,20.25,20.25584656962306,20.341816117043546
GMRINFRA,20200305  13:35:00,20.3,20.25,20.3,20.25,20.254947097373357,20.335382868267615
GMRINFRA,20200305  13:40:00,20.25,20.2,20.3,20.2,20.246493697777456,20.329939350072596
GMRINFRA,20200305  13:45:00,20.2,20.05,20.2,20.1,20.216263898119387,20.309948680830658
GMRINFRA,20200305  13:50:00,20.1,20.05,20.25,20.2,20.19068483687025,20.30072580685671
GMRINFRA,20200305  13:55:00,20.25,20.2,20.3,20.25,20.192117938890213,20.30061414426337
GMRINFRA,20200305  14:00:00,20.25,20.2,20.3,20.2,20.193330563676334,20.300519660530544
GMRINFRA,20200305  14:05:00,20.2,20.2,20.3,20.25,20.19435663080305,20.300439712756614
GMRINFRA,20200305  14:10:00,20.2,20.2,20.3,20.25,20.195224841448734,20.30037206464021
GMRINFRA,20200305  14:15:00,20.2,20.2,20.35,20.25,20.195959481225852,20.30800713161864
GMRINFRA,20200305  14:20:00,20.3,20.25,20.3,20.25,20.204273407191106,20.306775265215773
GMRINFRA,20200305  14:25:00,20.25,20.2,20.3,20.25,20.203615959930936,20.305732916721038
GMRINFRA,20200305  14:30:00,20.2,20.15,20.3,20.25,20.195367350710793,20.304850929533185
GMRINFRA,20200305  14:35:00,20.25,20.2,20.3,20.25,20.196080065986056,20.304104632681927
GMRINFRA,20200305  14:40:00,20.2,20.2,20.3,20.25,20.196683132757432,20.303473150730863
GMRINFRA,20200305  14:45:00,20.25,20.25,20.35,20.35,20.204885727717826,20.310631127541498
GMRINFRA,20200305  14:50:00,20.3,20.25,20.35,20.25,20.21182638499201,20.3166878771505
GMRINFRA,20200305  14:55:00,20.3,20.25,20.3,20.25,20.21769924883939,20.31412051143504
GMRINFRA,20200305  15:00:00,20.3,20.3,20.4,20.3,20.2303609028641,20.327332740445033
GMRINFRA,20200305  15:05:00,20.3,20.25,20.35,20.3,20.23338230242347,20.330820011145796
GMRINFRA,20200305  15:10:00,20.3,20.2,20.35,20.25,20.22824656358909,20.33377077866183
GMRINFRA,20200305  15:15:00,20.25,20.2,20.3,20.25,20.223900938421536,20.328575274252316
GMRINFRA,20200305  15:20:00,20.2,20.2,20.3,20.25,20.22022387097207,20.324179078213497
GMRINFRA,20200305  15:25:00,20.3,20.15,20.3,20.15,20.209420198514827,20.320459220026805
GMRINFRA,20200306  09:15:00,18.9,18.35,19.25,18.65,19.92335555258947,20.15577318617653
GMRINFRA,20200306  09:20:00,18.6,18.6,19.0,18.75,19.71976239065263,19.977961926764756
GMRINFRA,20200306  09:25:00,18.7,18.7,19.05,18.85,19.562875869013762,19.835198553416333
GMRINFRA,20200306  09:30:00,18.85,18.6,18.85,18.8,19.41474111993472,19.683629545198436
GMRINFRA,20200306  09:35:00,18.8,18.7,18.9,18.85,19.30478094763707,19.563071153629444
GMRINFRA,20200306  09:40:00,18.85,18.8,18.95,18.9,19.22712234030829,19.46875251460953
GMRINFRA,20200306  09:45:00,18.9,18.85,18.95,18.9,19.1691035187224,19.388944435438834
GMRINFRA,20200306  09:50:00,18.9,18.7,18.9,18.8,19.096933746611263,19.31372221460209
GMRINFRA,20200306  09:55:00,18.8,18.75,18.9,18.85,19.043559324055686,19.250072643124845
GMRINFRA,20200306  10:00:00,18.85,18.85,18.95,18.9,19.01378096650866,19.20390762110564
GMRINFRA,20200306  10:05:00,18.9,18.85,18.95,18.9,18.988583894738095,19.16484491016631
GMRINFRA,20200306  10:10:00,18.9,18.8,18.9,18.85,18.95957098785531,19.124099539371493
GMRINFRA,20200306  10:15:00,18.8,18.8,18.85,18.85,18.93502160510834,19.081930379468186
GMRINFRA,20200306  10:20:00,18.85,18.7,18.85,18.75,18.89886443509167,19.04624878262693
GMRINFRA,20200306  10:25:00,18.8,18.7,18.8,18.75,18.868269906616028,19.008364354530478
GMRINFRA,20200306  10:30:00,18.8,18.7,18.8,18.75,18.8423822286751,18.976308299987327
GMRINFRA,20200306  10:35:00,18.75,18.7,18.8,18.75,18.820477270417392,18.949183946143123
GMRINFRA,20200306  10:40:00,18.7,18.7,19.0,18.95,18.801942305737793,18.957001800582642
GMRINFRA,20200306  10:45:00,18.95,18.9,19.0,19.0,18.817028104855055,18.963616908185312
GMRINFRA,20200306  10:50:00,18.95,18.9,19.25,19.1,18.82979301180043,19.00767584538757
GMRINFRA,20200306  10:55:00,19.05,19.0,19.1,19.05,18.85597870229267,19.02187956148179
GMRINFRA,20200306  11:00:00,19.1,19.0,19.15,19.0,18.878135825016876,19.041590398176897
GMRINFRA,20200306  11:05:00,19.05,19.0,19.1,19.05,18.896884159629664,19.050576490765067
