Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
AMARAJABA,20200305  09:15:00,639.3,637.1,645.75,638.0,,
AMARAJABA,20200305  09:20:00,638.4,636.1,639.9,637.85,,
AMARAJABA,20200305  09:25:00,637.15,633.3,638.1,635.5,,
AMARAJABA,20200305  09:30:00,635.3,633.3,636.6,635.2,,
AMARAJABA,20200305  09:35:00,635.0,631.5,637.4,634.9,,
AMARAJABA,20200305  09:40:00,635.0,633.25,635.5,634.0,,
AMARAJABA,20200305  09:45:00,634.0,633.85,634.95,634.75,,
AMARAJABA,20200305  09:50:00,634.95,632.0,634.95,633.65,,
AMARAJABA,20200305  09:55:00,633.5,631.55,635.65,635.5,,
AMARAJABA,20200305  10:00:00,635.1,633.45,635.1,633.5,,
AMARAJABA,20200305  10:05:00,633.5,633.0,635.0,634.75,,
AMARAJABA,20200305  10:10:00,635.0,635.0,637.0,635.35,633.6166666666667,637.1583333333333
AMARAJABA,20200305  10:15:00,635.25,634.0,636.3,634.8,633.6756410256411,637.026282051282
AMARAJABA,20200305  10:20:00,635.0,634.8,635.85,635.8,633.8486193293886,636.845315581854
AMARAJABA,20200305  10:25:00,635.9,635.5,636.9,636.0,634.1026778940981,636.8537285692611
AMARAJABA,20200305  10:30:00,636.0,633.25,637.15,634.0,633.9714966796214,636.8993087893748
AMARAJABA,20200305  10:35:00,634.3,634.0,635.7,635.25,633.9758818058335,636.7147997448556
AMARAJABA,20200305  10:40:00,635.3,634.5,636.35,636.35,634.0565153741668,636.6586767071855
AMARAJABA,20200305  10:45:00,636.25,635.7,641.35,641.35,634.3093591627566,637.3804187522338
AMARAJABA,20200305  10:50:00,641.5,638.0,641.5,638.0,634.877150060794,638.0142004826594
AMARAJABA,20200305  10:55:00,637.65,636.1,638.3,637.8,635.0652808206718,638.0581696391733
AMARAJABA,20200305  11:00:00,638.25,637.5,639.25,638.85,635.4398530021069,638.2415281562236
AMARAJABA,20200305  11:05:00,639.25,637.85,639.9,638.1,635.8106448479366,638.4966776706507
AMARAJABA,20200305  11:10:00,638.65,637.0,639.6,638.55,635.9936225636386,638.6664195674737
AMARAJABA,20200305  11:15:00,638.9,636.5,640.0,637.0,636.0715267846173,638.8715857878624
AMARAJABA,20200305  11:20:00,637.1,637.1,639.65,639.0,636.2297534331377,638.991341820499
AMARAJABA,20200305  11:25:00,638.95,638.95,641.65,641.45,636.6482529049626,639.4003661558069
AMARAJABA,20200305  11:30:00,641.45,640.75,642.8,640.8,637.2792909195838,639.9233867472212
AMARAJABA,20200305  11:35:00,640.8,639.25,640.9,639.5,637.5824769319555,640.0736349399564
AMARAJABA,20200305  11:40:00,640.0,638.45,640.05,639.1,637.7159420193469,640.0699987953477
AMARAJABA,20200305  11:45:00,639.75,639.0,640.1,639.2,637.9134894009859,640.0746143652942
AMARAJABA,20200305  11:50:00,639.25,637.2,639.25,637.5,637.8037218008342,639.9477506167874
AMARAJABA,20200305  11:55:00,637.5,637.5,639.0,638.35,637.7569953699366,639.8019428295894
AMARAJABA,20200305  12:00:00,638.75,638.35,639.7,639.0,637.8482268514848,639.7862593173448
AMARAJABA,20200305  12:05:00,639.15,638.85,639.65,639.0,638.0023457974103,639.7652963454457
AMARAJABA,20200305  12:10:00,639.25,638.0,639.25,638.05,638.001984905501,639.6860199846079
AMARAJABA,20200305  12:15:00,637.95,637.95,639.5,639.15,637.9939872277316,639.6574015254374
AMARAJABA,20200305  12:20:00,639.3,638.5,639.8,638.5,638.0718353465421,639.6793397522932
AMARAJABA,20200305  12:25:00,638.5,638.25,639.2,638.3,638.0992452932279,639.6055951750174
AMARAJABA,20200305  12:30:00,638.25,637.55,638.3,638.25,638.0147460173467,639.4047343788608
AMARAJABA,20200305  12:35:00,638.25,635.5,638.7,636.25,637.627862014678,639.2963137051898
AMARAJABA,20200305  12:40:00,635.65,633.6,636.35,636.3,637.0081909354968,638.8430346736221
AMARAJABA,20200305  12:45:00,636.35,635.4,636.95,636.6,636.7607769454204,638.5517985699879
AMARAJABA,20200305  12:50:00,636.6,636.6,639.25,637.2,636.7360420307404,638.6592141746052
AMARAJABA,20200305  12:55:00,636.7,636.7,637.4,637.0,636.7304971029341,638.4654889169736
AMARAJABA,20200305  13:00:00,637.0,635.2,637.0,636.3,636.495036010175,638.2400290835931
AMARAJABA,20200305  13:05:00,636.75,636.75,638.95,637.75,636.5342612393788,638.3492553784249
AMARAJABA,20200305  13:10:00,637.95,637.35,638.0,637.6,636.6597595102436,638.2955237817441
