Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
GAIL,20200305  09:15:00,109.4,108.7,111.2,110.9,,
GAIL,20200305  09:20:00,110.9,109.05,111.0,109.1,,
GAIL,20200305  09:25:00,109.2,107.75,109.3,108.1,,
GAIL,20200305  09:30:00,108.1,107.95,108.95,108.2,,
GAIL,20200305  09:35:00,108.15,107.5,108.35,107.7,,
GAIL,20200305  09:40:00,107.6,107.15,108.05,107.15,,
GAIL,20200305  09:45:00,107.15,106.6,107.4,106.9,,
GAIL,20200305  09:50:00,106.9,106.1,107.0,106.15,,
GAIL,20200305  09:55:00,106.0,105.95,106.55,106.35,,
GAIL,20200305  10:00:00,106.4,106.05,107.0,106.55,,
GAIL,20200305  10:05:00,106.55,106.55,107.7,106.9,,
GAIL,20200305  10:10:00,106.9,106.6,107.0,106.85,107.16250000000001,108.29166666666664
GAIL,20200305  10:15:00,106.9,106.4,107.0,106.55,107.04519230769232,108.0929487179487
GAIL,20200305  10:20:00,106.55,106.4,106.65,106.65,106.94593195266273,107.87095660749506
GAIL,20200305  10:25:00,106.65,106.65,107.3,106.95,106.9004039599454,107.7831171294189
GAIL,20200305  10:30:00,106.95,106.3,106.95,106.45,106.80803411995379,107.65494526335445
GAIL,20200305  10:35:00,106.5,106.35,106.6,106.5,106.73756733226858,107.49264599206914
GAIL,20200305  10:40:00,106.5,106.2,107.05,106.95,106.65486466576573,107.4245466086739
GAIL,20200305  10:45:00,107.0,106.7,107.15,106.85,106.66180856334023,107.38230866887791
GAIL,20200305  10:50:00,106.9,106.7,107.25,106.7,106.6676841689802,107.36195348905053
GAIL,20200305  10:55:00,106.75,106.65,107.1,107.05,106.66496352759863,107.32165295227352
GAIL,20200305  11:00:00,107.0,107.0,107.4,107.15,106.71650760027576,107.33370634423144
GAIL,20200305  11:05:00,107.1,107.05,107.35,107.1,106.76781412331026,107.33621306050352
GAIL,20200305  11:10:00,107.1,106.7,107.1,106.85,106.75738118126253,107.29987258965683
GAIL,20200305  11:15:00,106.85,106.8,107.15,106.9,106.76393792260676,107.27681526817116
GAIL,20200305  11:20:00,106.85,106.85,107.3,107.25,106.77717824220572,107.28038214999098
GAIL,20200305  11:25:00,107.25,107.1,107.25,107.1,106.82684312802023,107.27570797306929
GAIL,20200305  11:30:00,107.1,107.05,107.3,107.05,106.86117495447866,107.27944520798171
GAIL,20200305  11:35:00,107.15,106.8,107.15,107.05,106.8517634230204,107.25953056059991
GAIL,20200305  11:40:00,107.0,107.0,107.25,107.2,106.87456905024803,107.25806432050761
GAIL,20200305  11:45:00,107.15,107.1,107.4,107.4,106.90925073482525,107.27990057889106
GAIL,20200305  11:50:00,107.35,107.35,107.6,107.45,106.9770583140829,107.32914664367705
GAIL,20200305  11:55:00,107.4,107.3,107.55,107.55,107.02674165037783,107.36312408311134
GAIL,20200305  12:00:00,107.5,107.4,107.7,107.7,107.08416601185816,107.41495114724806
GAIL,20200305  12:05:00,107.65,107.5,107.85,107.5,107.14814047157229,107.48188173997913
GAIL,20200305  12:10:00,107.5,107.2,107.55,107.3,107.15611886056116,107.49236147229003
GAIL,20200305  12:15:00,107.25,107.25,107.55,107.5,107.17056211278252,107.50122893809156
GAIL,20200305  12:20:00,107.5,107.05,107.55,107.05,107.15201409543137,107.50873217838516
GAIL,20200305  12:25:00,107.1,107.0,107.25,107.15,107.12862731151885,107.46892722786437
GAIL,20200305  12:30:00,107.2,107.1,107.25,107.15,107.12422310974672,107.43524611588523
GAIL,20200305  12:35:00,107.15,107.0,107.2,107.1,107.10511186209338,107.39905440574904
GAIL,20200305  12:40:00,107.05,106.5,107.1,106.85,107.01201772946364,107.35304603563381
GAIL,20200305  12:45:00,106.85,106.65,106.9,106.8,106.95632269416154,107.2833466455363
GAIL,20200305  12:50:00,106.75,106.75,107.1,107.0,106.92458074121362,107.25513946929995
GAIL,20200305  12:55:00,107.0,106.9,107.1,107.0,106.92079908871922,107.23127185863842
GAIL,20200305  13:00:00,107.0,106.8,107.45,107.35,106.90221461353165,107.26492234192482
GAIL,20200305  13:05:00,107.45,107.3,107.6,107.35,106.96341236529601,107.31647275085946
GAIL,20200305  13:10:00,107.4,107.2,107.45,107.4,106.99981046294278,107.33701540457339
GAIL,20200305  13:15:00,107.35,107.15,107.5,107.15,107.02291654556697,107.36208995771595
GAIL,20200305  13:20:00,107.25,107.15,107.3,107.2,107.04246784624898,107.35253765652888
GAIL,20200305  13:25:00,107.2,107.15,107.35,107.15,107.05901125451837,107.35214724783214
GAIL,20200305  13:30:00,107.25,106.75,107.35,106.8,107.01147106151554,107.3518169020118
GAIL,20200305  13:35:00,106.85,106.65,107.0,106.95,106.95586012897469,107.29769122477921
GAIL,20200305  13:40:00,107.0,106.5,107.0,106.55,106.88572780144013,107.25189257481318
GAIL,20200305  13:45:00,106.6,106.5,106.75,106.6,106.82638506275703,107.17467833253423
GAIL,20200305  13:50:00,106.65,106.5,107.0,106.95,106.77617197617903,107.14780474291358
GAIL,20200305  13:55:00,106.95,106.7,107.0,106.9,106.76445321061303,107.12506555169611
GAIL,20200305  14:00:00,106.9,106.65,107.05,106.85,106.74684502436487,107.11351700528132
GAIL,20200305  14:05:00,106.85,106.55,107.05,106.75,106.71656117446258,107.10374515831496
GAIL,20200305  14:10:00,106.75,106.6,106.85,106.75,106.69862868608372,107.06470744165112
GAIL,20200305  14:15:00,106.75,106.55,106.95,106.9,106.67576273437854,107.04706014293556
GAIL,20200305  14:20:00,106.95,106.8,107.45,107.4,106.69487615985877,107.10905089017625
GAIL,20200305  14:25:00,107.4,107.0,107.4,107.05,106.74181828911127,107.1538122916876
GAIL,20200305  14:30:00,107.1,106.7,107.15,107.05,106.73538470617108,107.15322578527413
GAIL,20200305  14:35:00,107.0,106.9,107.1,107.0,106.7607101359909,107.14503720292426
GAIL,20200305  14:40:00,107.05,106.95,107.9,107.7,106.78983165353077,107.2611853255513
GAIL,20200305  14:45:00,107.75,107.3,107.85,107.6,106.86831909144911,107.3517721985434
GAIL,20200305  14:50:00,107.55,107.1,107.65,107.2,106.90396230814925,107.39765339876749
GAIL,20200305  14:55:00,107.2,107.05,107.35,107.3,106.92642964535706,107.3903221066494
GAIL,20200305  15:00:00,107.25,106.55,107.55,106.65,106.8685173922252,107.41488793639566
GAIL,20200305  15:05:00,106.7,106.65,107.45,107.0,106.83489933188287,107.42028979233478
GAIL,20200305  15:10:00,107.05,106.7,107.25,106.75,106.81414558851627,107.39409136274482
GAIL,20200305  15:15:00,106.75,106.5,106.95,106.55,106.76581549797531,107.32576961463023
GAIL,20200305  15:20:00,106.55,106.5,106.9,106.5,106.72492080597911,107.26026659699481
GAIL,20200305  15:25:00,106.6,106.2,107.0,106.95,106.6441637589054,107.22022558207253
GAIL,20200306  09:15:00,103.95,102.55,105.0,104.6,106.0142924113815,106.87865241559983
GAIL,20200306  09:20:00,104.5,104.5,105.55,105.55,105.78132434809204,106.6742443516614
GAIL,20200306  09:25:00,105.65,105.15,106.0,105.85,105.68419752530865,106.5705144514058
GAIL,20200306  09:30:00,105.85,104.9,105.85,105.05,105.56355175218424,106.45966607426645
GAIL,20200306  09:35:00,105.0,104.9,105.55,105.55,105.46146686723282,106.31971744745623
GAIL,20200306  09:40:00,105.5,105.0,105.65,105.5,105.39047196458161,106.21668399400143
GAIL,20200306  09:45:00,105.45,105.35,105.8,105.7,105.38424550849213,106.15257876415505
GAIL,20200306  09:50:00,105.6,105.35,105.75,105.75,105.3789769687241,106.09064356966967
GAIL,20200306  09:55:00,105.7,105.45,106.2,106.1,105.38990358892039,106.10746763587433
