Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
TATAPOWER,20200305  09:15:00,44.4,44.4,45.0,44.75,,
TATAPOWER,20200305  09:20:00,44.75,44.3,44.8,44.3,,
TATAPOWER,20200305  09:25:00,44.3,44.25,44.55,44.4,,
TATAPOWER,20200305  09:30:00,44.35,44.1,44.55,44.5,,
TATAPOWER,20200305  09:35:00,44.5,44.25,44.5,44.3,,
TATAPOWER,20200305  09:40:00,44.3,44.2,44.4,44.3,,
TATAPOWER,20200305  09:45:00,44.3,44.1,44.35,44.15,,
TATAPOWER,20200305  09:50:00,44.15,44.15,44.25,44.15,,
TATAPOWER,20200305  09:55:00,44.2,43.95,44.25,44.2,,
TATAPOWER,20200305  10:00:00,44.2,44.1,44.2,44.1,,
TATAPOWER,20200305  10:05:00,44.2,44.05,44.25,44.2,,
TATAPOWER,20200305  10:10:00,44.2,44.1,44.25,44.2,44.1625,44.445833333333326
TATAPOWER,20200305  10:15:00,44.2,43.9,44.2,43.9,44.122115384615384,44.408012820512816
TATAPOWER,20200305  10:20:00,43.9,43.9,44.15,44.15,44.08794378698225,44.36831854043392
TATAPOWER,20200305  10:25:00,44.15,44.05,44.35,44.3,44.082106281292674,44.36550030344409
TATAPOWER,20200305  10:30:00,44.3,44.1,44.35,44.35,44.0848591610938,44.363115641375764
TATAPOWER,20200305  10:35:00,44.35,44.3,44.65,44.5,44.11795775169475,44.40725169654872
TATAPOWER,20200305  10:40:00,44.55,44.5,45.2,45.15,44.176733482203254,44.52921297400276
TATAPOWER,20200305  10:45:00,45.15,44.85,45.2,44.95,44.280312946479675,44.63241097800233
TATAPOWER,20200305  10:50:00,44.95,44.7,45.05,44.8,44.3448801854828,44.69665544292505
TATAPOWER,20200305  10:55:00,44.75,44.75,45.0,44.95,44.407206310793136,44.743323836321196
TATAPOWER,20200305  11:00:00,45.0,44.95,45.1,45.0,44.49071303220958,44.79819709227178
TATAPOWER,20200305  11:05:00,44.95,44.85,45.0,44.85,44.54598795033118,44.82924369346073
TATAPOWER,20200305  11:10:00,44.85,44.8,44.9,44.85,44.585066727203305,44.840129279082156
TATAPOWER,20200305  11:15:00,44.85,44.8,45.1,45.0,44.61813338455664,44.88010938999259
TATAPOWER,20200305  11:20:00,45.0,45.0,45.5,45.3,44.67688209462485,44.97547717614758
TATAPOWER,20200305  11:25:00,45.3,45.2,45.55,45.55,44.75736177237487,45.0638653028941
TATAPOWER,20200305  11:30:00,45.5,45.3,45.6,45.3,44.84084457662489,45.14634756398732
TATAPOWER,20200305  11:35:00,45.35,45.25,45.45,45.3,44.903791564836446,45.193063323373885
TATAPOWER,20200305  11:40:00,45.3,45.25,45.65,45.5,44.957054401015455,45.26336127362406
TATAPOWER,20200305  11:45:00,45.45,45.25,45.55,45.25,45.002122954705385,45.30745953922035
TATAPOWER,20200305  11:50:00,45.3,45.0,45.3,45.2,45.00179634628917,45.306311917801835
TATAPOWER,20200305  11:55:00,45.15,45.0,45.3,45.2,45.00151998532161,45.305340853524626
TATAPOWER,20200305  12:00:00,45.2,45.1,45.3,45.25,45.01667075681059,45.30451918375161
TATAPOWER,20200305  12:05:00,45.3,45.15,45.3,45.2,45.0371829480705,45.3038239247129
TATAPOWER,20200305  12:10:00,45.25,45.25,45.6,45.55,45.06992403298273,45.34938947475707
TATAPOWER,20200305  12:15:00,45.55,45.5,45.75,45.7,45.13608956637,45.41102186325598
TATAPOWER,20200305  12:20:00,45.75,45.3,45.8,45.3,45.16130655615923,45.470864653524295
TATAPOWER,20200305  12:25:00,45.4,45.25,45.4,45.3,45.1749517013655,45.45996239913594
TATAPOWER,20200305  12:30:00,45.3,45.25,45.35,45.25,45.186497593463116,45.44304510696118
TATAPOWER,20200305  12:35:00,45.25,45.05,45.3,45.15,45.16549796369956,45.42103816742869
TATAPOWER,20200305  12:40:00,45.1,45.0,45.25,45.25,45.14003673851501,45.39472460320889
