Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
ACC,20200305  09:15:00,1329.0,1327.0,1341.7,1340.1,,
ACC,20200305  09:20:00,1341.5,1337.0,1342.0,1337.1,,
ACC,20200305  09:25:00,1337.0,1334.0,1340.9,1337.8,,
ACC,20200305  09:30:00,1339.0,1336.5,1344.5,1343.65,,
ACC,20200305  09:35:00,1342.55,1337.95,1343.8,1342.0,,
ACC,20200305  09:40:00,1341.9,1338.55,1341.95,1340.0,,
ACC,20200305  09:45:00,1340.8,1336.25,1341.6,1339.0,,
ACC,20200305  09:50:00,1339.45,1334.0,1339.75,1335.5,,
ACC,20200305  09:55:00,1334.45,1332.45,1338.2,1337.8,,
ACC,20200305  10:00:00,1337.1,1331.2,1337.1,1335.45,,
ACC,20200305  10:05:00,1336.0,1333.35,1337.4,1334.65,,
ACC,20200305  10:10:00,1335.0,1332.85,1335.0,1333.65,1334.2583333333334,1340.325
ACC,20200305  10:15:00,1333.9,1328.05,1333.9,1328.7,1333.3032051282053,1339.3365384615386
ACC,20200305  10:20:00,1328.0,1324.5,1332.55,1332.5,1331.9488658777123,1338.2924556213018
ACC,20200305  10:25:00,1332.8,1329.4,1333.85,1332.6,1331.5567326657565,1337.6090009103323
ACC,20200305  10:30:00,1332.6,1323.5,1332.6,1327.2,1330.317235332563,1336.8383853856658
ACC,20200305  10:35:00,1327.7,1326.15,1328.7,1328.5,1329.6761222044765,1335.5863260955634
ACC,20200305  10:40:00,1327.5,1325.0,1334.8,1332.2,1328.9567187884031,1335.4653528500921
ACC,20200305  10:45:00,1332.2,1332.2,1339.0,1338.45,1329.4556851286488,1336.0091447193088
ACC,20200305  10:50:00,1339.0,1334.3,1340.0,1335.55,1330.200964339626,1336.6231224547998
ACC,20200305  10:55:00,1334.7,1331.2,1335.55,1334.85,1330.3546621335297,1336.458026692523
ACC,20200305  11:00:00,1334.8,1334.5,1338.45,1335.15,1330.992406420679,1336.7644841244426
