Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
RBLBANK,20200305  09:15:00,298.0,294.0,300.0,294.95,,
RBLBANK,20200305  09:20:00,295.2,292.3,296.0,292.6,,
RBLBANK,20200305  09:25:00,292.8,291.55,294.9,294.5,,
RBLBANK,20200305  09:30:00,294.55,292.55,295.9,295.6,,
RBLBANK,20200305  09:35:00,295.75,294.05,297.0,295.5,,
RBLBANK,20200305  09:40:00,295.35,293.8,295.5,293.85,,
RBLBANK,20200305  09:45:00,293.95,292.6,294.65,293.8,,
RBLBANK,20200305  09:50:00,293.7,290.95,293.8,292.0,,
RBLBANK,20200305  09:55:00,291.85,290.7,293.05,292.4,,
RBLBANK,20200305  10:00:00,292.35,291.3,292.55,292.45,,
RBLBANK,20200305  10:05:00,292.45,291.9,294.0,292.95,,
RBLBANK,20200305  10:10:00,292.9,292.05,293.1,292.75,292.3125,295.0375
RBLBANK,20200305  10:15:00,292.55,290.5,292.55,290.5,292.03365384615387,294.6548076923077
RBLBANK,20200305  10:20:00,290.45,289.85,292.2,291.95,291.69770710059174,294.2771449704142
RBLBANK,20200305  10:25:00,292.05,292.05,294.6,294.1,291.75190600819303,294.3268149749659
RBLBANK,20200305  10:30:00,294.2,292.8,295.45,293.6,291.9131512377018,294.49961267112496
RBLBANK,20200305  10:35:00,293.45,292.5,294.25,293.7,292.00343566267077,294.4612107217211
RBLBANK,20200305  10:40:00,293.55,292.75,296.5,296.05,292.1182917145676,294.77487061068706
RBLBANK,20200305  10:45:00,296.1,295.7,298.35,298.15,292.6693237584803,295.3248905167352
RBLBANK,20200305  10:50:00,298.15,297.75,299.0,298.25,293.45096625717565,295.89029197569903
RBLBANK,20200305  10:55:00,298.3,297.35,298.5,298.2,294.05081760222555,296.2917855178992
RBLBANK,20200305  11:00:00,298.35,298.35,300.65,299.0,294.71223027880626,296.962280053607
RBLBANK,20200305  11:05:00,299.15,298.85,302.5,302.05,295.348810235913,297.8142369684367
RBLBANK,20200305  11:10:00,302.05,300.5,302.05,301.25,296.14130096884946,298.4658928194465
RBLBANK,20200305  11:15:00,301.35,301.3,302.95,302.5,296.93494697364184,299.15575546260857
RBLBANK,20200305  11:20:00,302.45,302.0,305.35,305.0,297.7141859007739,300.1087161606688
RBLBANK,20200305  11:25:00,304.9,304.35,307.2,307.0,298.7350803775779,301.1996829051813
RBLBANK,20200305  11:30:00,306.9,305.8,307.95,306.1,299.82199108871976,302.2381932274611
RBLBANK,20200305  11:35:00,306.05,305.55,306.9,306.1,300.7032232289167,302.9553942693902
RBLBANK,20200305  11:40:00,306.1,304.7,306.35,305.1,301.31811196292955,303.4776413048686
RBLBANK,20200305  11:45:00,305.15,304.7,305.7,304.7,301.83840243017113,303.8195426425811
RBLBANK,20200305  11:50:00,304.75,303.75,304.95,304.45,302.13249436399093,303.9934591591071
RBLBANK,20200305  11:55:00,304.5,304.0,304.9,304.25,302.41980292337695,304.13292698078294
RBLBANK,20200305  12:00:00,304.15,303.85,306.0,305.95,302.63983324285743,304.4201689837394
RBLBANK,20200305  12:05:00,305.8,305.1,306.4,305.2,303.018320436264,304.7247583708564
RBLBANK,20200305  12:10:00,305.35,304.45,305.95,305.0,303.2385788306849,304.91325708303236
RBLBANK,20200305  12:15:00,305.05,305.0,306.3,305.85,303.50956670288724,305.12660214718125
RBLBANK,20200305  12:20:00,305.8,305.0,306.0,305.15,303.7388641332123,305.2609710476149
RBLBANK,20200305  12:25:00,305.15,303.85,305.8,303.85,303.755961958872,305.34389857875107
RBLBANK,20200305  12:30:00,304.0,303.0,304.65,304.65,303.6396601190455,305.2371449512509
RBLBANK,20200305  12:35:00,304.6,304.35,306.4,304.7,303.7489431776539,305.41604572798155
RBLBANK,20200305  12:40:00,304.75,303.6,305.0,304.95,303.7260288426302,305.35203869290746
RBLBANK,20200305  12:45:00,304.95,303.75,304.95,304.6,303.7297167129948,305.29018658630633
RBLBANK,20200305  12:50:00,304.4,304.3,305.7,305.15,303.8174526033033,305.35323480379765
RBLBANK,20200305  12:55:00,305.0,304.0,305.05,304.15,303.8455368181797,305.3065832955211
RBLBANK,20200305  13:00:00,304.0,302.85,304.3,304.25,303.69237730769055,305.1517243269794
RBLBANK,20200305  13:05:00,304.2,304.1,305.1,304.95,303.75508849112276,305.14376673821334
RBLBANK,20200305  13:10:00,304.95,304.35,305.2,305.0,303.8466133386423,305.1524180092574
RBLBANK,20200305  13:15:00,305.0,304.6,305.35,304.6,303.9625189788512,305.1828152386024
RBLBANK,20200305  13:20:00,304.85,304.25,305.1,304.4,304.0067468282587,305.17007443266357
RBLBANK,20200305  13:25:00,304.45,304.2,305.25,304.3,304.0364780854497,305.18237067379226
RBLBANK,20200305  13:30:00,304.35,303.55,305.05,303.7,303.9616353030728,305.1620059547473
RBLBANK,20200305  13:35:00,303.6,301.8,304.05,302.8,303.62907602567697,304.99092811555545
RBLBANK,20200305  13:40:00,302.7,302.1,303.5,302.1,303.3938335601882,304.76155455931615
RBLBANK,20200305  13:45:00,302.0,300.15,302.2,300.6,302.8947822432362,304.36746924249826
RBLBANK,20200305  13:50:00,300.55,300.0,303.2,303.0,302.4494311288922,304.18785858980624
RBLBANK,20200305  13:55:00,302.95,302.0,303.85,302.55,302.38028787829336,304.13588034522064
RBLBANK,20200305  14:00:00,302.5,301.5,302.95,301.85,302.24485897394055,303.9534372151867
RBLBANK,20200305  14:05:00,301.95,301.9,302.9,302.2,302.1918037471805,303.7913699513118
RBLBANK,20200305  14:10:00,302.0,301.5,302.9,302.65,302.0853724014604,303.65423611264845
RBLBANK,20200305  14:15:00,302.5,302.4,303.7,303.45,302.1337766473896,303.6612767107025
RBLBANK,20200305  14:20:00,303.6,302.65,303.95,303.2,302.2131956247143,303.70569567828676
RBLBANK,20200305  14:25:00,303.15,301.45,303.3,302.25,302.09578091321976,303.64328095855035
RBLBANK,20200305  14:30:00,302.15,301.05,302.5,302.15,301.93489154195515,303.4673915803118
RBLBANK,20200305  14:35:00,302.05,300.05,302.15,300.45,301.64490822780823,303.2647159525715
RBLBANK,20200305  14:40:00,300.15,299.5,303.0,302.95,301.314922346607,303.22399042140665
RBLBANK,20200305  14:45:00,302.5,300.85,302.9,302.2,301.24339583174435,303.1741457411902
