Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
ONGC,20200305  09:15:00,93.65,93.4,94.2,93.75,,
ONGC,20200305  09:20:00,93.75,93.15,93.9,93.15,,
ONGC,20200305  09:25:00,93.1,92.9,93.3,93.0,,
ONGC,20200305  09:30:00,93.0,92.9,93.3,93.05,,
ONGC,20200305  09:35:00,93.1,92.8,93.15,92.9,,
ONGC,20200305  09:40:00,92.95,92.75,93.0,92.9,,
ONGC,20200305  09:45:00,92.7,92.6,93.0,92.65,,
ONGC,20200305  09:50:00,92.65,92.5,92.85,92.85,,
ONGC,20200305  09:55:00,92.8,92.75,93.1,93.1,,
ONGC,20200305  10:00:00,93.1,92.9,93.1,93.05,,
ONGC,20200305  10:05:00,93.0,92.9,93.65,93.55,,
ONGC,20200305  10:10:00,93.5,93.2,93.55,93.4,92.89583333333333,93.34166666666668
ONGC,20200305  10:15:00,93.35,93.05,93.4,93.2,92.91955128205127,93.35064102564104
ONGC,20200305  10:20:00,93.15,93.0,93.2,93.15,92.93192800788954,93.32746548323473
ONGC,20200305  10:25:00,93.15,93.1,93.6,93.55,92.957785237445,93.36939387042939
ONGC,20200305  10:30:00,93.55,93.1,93.55,93.3,92.97966443168423,93.39717942882487
ONGC,20200305  10:35:00,93.3,93.1,93.35,93.2,92.9981775960405,93.3899210551595
ONGC,20200305  10:40:00,93.15,93.05,93.65,93.55,93.00615027357273,93.42993320051959
ONGC,20200305  10:45:00,93.65,93.45,93.7,93.45,93.07443484686924,93.47148193890119
ONGC,20200305  10:50:00,93.55,93.45,93.6,93.45,93.13221410119705,93.49125394830101
ONGC,20200305  10:55:00,93.55,93.35,93.7,93.7,93.16571962408982,93.52336872548547
ONGC,20200305  11:00:00,93.7,93.65,94.05,93.95,93.24022429730677,93.60438892156462
ONGC,20200305  11:05:00,93.95,93.8,94.0,93.95,93.32634363618264,93.66525216440083
ONGC,20200305  11:10:00,93.95,93.5,94.0,93.9,93.35305999984685,93.71675183141609
ONGC,20200305  11:15:00,93.95,93.75,93.95,93.9,93.4141276921781,93.75263616504438
ONGC,20200305  11:20:00,93.9,93.8,94.1,94.0,93.47349266261223,93.80607675503755
ONGC,20200305  11:25:00,94.1,94.0,94.3,94.15,93.55449379144112,93.88206494657024
ONGC,20200305  11:30:00,94.2,94.05,94.2,94.2,93.6307255158348,93.93097803171328
ONGC,20200305  11:35:00,94.2,94.1,94.35,94.2,93.70292159032175,93.99544294991124
ONGC,20200305  11:40:00,94.2,93.85,94.2,93.9,93.72554903796456,94.0269132653095
ONGC,20200305  11:45:00,94.0,93.9,94.0,93.9,93.75238764750847,94.02277276295419
ONGC,20200305  11:50:00,93.95,93.65,93.95,93.65,93.73663570173794,94.01157695326893
ONGC,20200305  11:55:00,93.65,93.4,93.85,93.85,93.68484559377826,93.98671896045832
ONGC,20200305  12:00:00,93.85,93.65,93.95,93.7,93.67948473319699,93.98106988961858
ONGC,20200305  12:05:00,93.75,93.5,93.8,93.55,93.65187169732053,93.95321298352341
ONGC,20200305  12:10:00,93.6,93.45,93.65,93.5,93.62081451311737,93.90656483221213
ONGC,20200305  12:15:00,93.55,93.5,93.95,93.9,93.60222766494546,93.91324716571795
ONGC,20200305  12:20:00,93.85,93.75,93.9,93.75,93.62496187033847,93.91120914022288
ONGC,20200305  12:25:00,93.75,93.7,93.85,93.75,93.6365061979787,93.90179234941935
ONGC,20200305  12:30:00,93.8,93.55,93.8,93.6,93.62319755213582,93.88613198797022
ONGC,20200305  12:35:00,93.6,93.3,93.65,93.3,93.57347485180723,93.84980398982096
ONGC,20200305  12:40:00,93.35,93.15,93.35,93.3,93.50832487460612,93.77291106831004
ONGC,20200305  12:45:00,93.35,93.2,93.35,93.3,93.46089027851286,93.70784782703157
ONGC,20200305  12:50:00,93.3,93.25,93.35,93.25,93.42844562028012,93.65279431518056
ONGC,20200305  12:55:00,93.25,93.05,93.35,93.1,93.3702232171601,93.60621057438355
ONGC,20200305  13:00:00,93.15,92.8,93.2,93.05,93.28249656836624,93.543716639863
ONGC,20200305  13:05:00,93.15,92.95,93.2,93.0,93.23134325015604,93.49083715680716
ONGC,20200305  13:10:00,93.0,92.95,93.3,93.25,93.18805967320895,93.46147759422145
ONGC,20200305  13:15:00,93.3,93.2,93.5,93.25,93.18989664656142,93.46740411818737
ONGC,20200305  13:20:00,93.3,93.2,93.3,93.2,93.1914510086289,93.44164963846625
ONGC,20200305  13:25:00,93.25,92.95,93.25,92.95,93.15430469960907,93.4121650787022
ONGC,20200305  13:30:00,93.0,92.95,93.1,92.95,93.12287320736152,93.36413968197878
ONGC,20200305  13:35:00,93.0,92.6,93.0,92.95,93.04243117545975,93.30811819244359
ONGC,20200305  13:40:00,93.0,92.65,93.0,92.65,92.98205714846594,93.2607153936061
ONGC,20200305  13:45:00,92.65,92.5,93.05,93.05,92.90789451024041,93.22829764074363
ONGC,20200305  13:50:00,93.0,92.7,93.1,92.85,92.87591073943419,93.20855954216769
ONGC,20200305  13:55:00,92.9,92.9,93.1,93.0,92.87961677952124,93.19185807414189
ONGC,20200305  14:00:00,93.0,92.95,93.1,93.0,92.89044496728721,93.17772606273545
ONGC,20200305  14:05:00,93.0,92.85,93.1,92.95,92.88422266462764,93.16576820693
ONGC,20200305  14:10:00,92.95,92.85,93.05,93.0,92.87895763930031,93.14795771355615
ONGC,20200305  14:15:00,93.0,92.95,93.2,93.0,92.88988723325411,93.1559642191629
ONGC,20200305  14:20:00,93.0,93.0,93.25,93.2,92.90682765890733,93.17043126236861
ONGC,20200305  14:25:00,93.1,92.9,93.15,92.95,92.90577724984466,93.16728799123497
ONGC,20200305  14:30:00,92.95,92.7,93.05,93.0,92.87411921140702,93.14924368489113
ONGC,20200305  14:35:00,93.0,92.6,93.05,92.8,92.83194702503671,93.13397542567711
ONGC,20200305  14:40:00,92.75,92.55,93.0,92.95,92.78857055964644,93.11336382172678
ONGC,20200305  14:45:00,93.0,92.9,93.2,93.0,92.80571355047007,93.12669246453804
ONGC,20200305  14:50:00,93.05,92.8,93.15,92.85,92.80483454270545,93.1302782392245
ONGC,20200305  14:55:00,92.8,92.75,93.0,92.95,92.7963984592123,93.11023543318996
ONGC,20200305  15:00:00,93.0,92.7,93.05,92.8,92.78156792702579,93.10096844346842
ONGC,20200305  15:05:00,92.8,92.75,93.05,92.95,92.77671132286798,93.09312714447327
ONGC,20200305  15:10:00,92.95,92.55,92.95,92.55,92.74183265781137,93.07110758378508
ONGC,20200305  15:15:00,92.6,92.3,92.6,92.3,92.67385840276347,92.99862949397199
ONGC,20200305  15:20:00,92.3,92.0,92.6,92.55,92.5701878792614,92.93730187951476
ONGC,20200305  15:25:00,92.55,92.15,92.6,92.45,92.50554359014426,92.88540928266633
ONGC,20200306  09:15:00,89.5,87.7,89.5,88.55,91.76622919166053,92.36457708533305
ONGC,20200306  09:20:00,88.35,88.2,89.1,88.85,91.21757854678968,91.86233445682028
ONGC,20200306  09:25:00,88.8,88.7,90.3,90.2,90.8302587703605,91.62197530961716
ONGC,20200306  09:30:00,90.2,89.6,90.7,90.2,90.64098819030504,91.48013295429143
ONGC,20200306  09:35:00,90.25,89.9,90.7,90.6,90.52699000718118,91.36011249978506
ONGC,20200306  09:40:00,90.5,90.2,90.65,90.55,90.47668385223024,91.25086442289505
ONGC,20200306  09:45:00,90.55,90.3,90.6,90.5,90.4495017211179,91.15073143475735
ONGC,20200306  09:50:00,90.5,90.45,90.8,90.8,90.44957837940746,91.09677275248698
ONGC,20200306  09:55:00,90.75,90.55,91.15,91.05,90.46502785949862,91.10496155979668
ONGC,20200306  10:00:00,91.0,90.85,91.5,91.15,90.52425434265268,91.16573670444335
ONGC,20200306  10:05:00,91.15,91.0,91.2,91.1,90.59744598224458,91.17100798068283
ONGC,20200306  10:10:00,91.1,90.7,91.1,90.7,90.61322352343772,91.1600836759624
ONGC,20200306  10:15:00,90.7,90.6,91.2,91.05,90.61118913521653,91.16622464889126
ONGC,20200306  10:20:00,91.05,90.7,91.1,90.9,90.62485234518323,91.15603624136952
ONGC,20200306  10:25:00,90.9,90.75,91.0,90.8,90.64410583053966,91.13203066577421
ONGC,20200306  10:30:00,90.8,90.7,90.95,90.85,90.65270493353356,91.1040259479628
ONGC,20200306  10:35:00,90.8,90.4,90.85,90.45,90.61382725145147,91.0649450328916
ONGC,20200306  10:40:00,90.5,90.1,90.5,90.25,90.53477690507432,90.97803041244674
ONGC,20200306  10:45:00,90.2,90.2,90.45,90.4,90.48327276583213,90.89679496437802
ONGC,20200306  10:50:00,90.45,90.1,90.45,90.25,90.42430772493488,90.82805727755063
ONGC,20200306  10:55:00,90.3,90.05,90.35,90.1,90.36672192109874,90.7545100040813
ONGC,20200306  11:00:00,90.05,90.0,90.15,90.05,90.31030316400663,90.66150846499187
ONGC,20200306  11:05:00,90.05,89.85,90.05,89.95,90.23948729262099,90.5674302396085
ONGC,20200306  11:10:00,89.95,89.7,89.95,89.85,90.15648924760238,90.47244097197643
ONGC,20200306  11:15:00,89.8,89.45,89.8,89.65,90.0477985941251,90.36898851474928
ONGC,20200306  11:20:00,89.65,89.4,89.7,89.6,89.948137271952,90.26606720478784
ONGC,20200306  11:25:00,89.6,89.55,90.35,90.3,89.8868853839594,90.27897994251279
ONGC,20200306  11:30:00,90.3,89.7,90.35,89.8,89.85813378642717,90.28990610520313
ONGC,20200306  11:35:00,89.8,89.65,89.9,89.85,89.82611320389992,90.2299205505565
ONGC,20200306  11:40:00,89.9,89.85,90.1,90.1,89.82978809560763,90.2099327735478
ONGC,20200306  11:45:00,90.1,90.0,90.3,90.2,89.85597454243722,90.22378926992506
ONGC,20200306  11:50:00,90.25,90.0,90.25,90.05,89.87813230513919,90.22782168993659
ONGC,20200306  11:55:00,90.0,90.0,90.15,90.05,89.89688118127162,90.21584912225404
ONGC,20200306  12:00:00,90.1,90.0,90.1,90.05,89.91274561492214,90.1980261803688
ONGC,20200306  12:05:00,90.05,89.95,90.15,90.05,89.91847705878028,90.19063753723513
ONGC,20200306  12:10:00,90.05,89.95,90.1,90.05,89.92332674204485,90.17669330073743
ONGC,20200306  12:15:00,90.05,89.95,90.1,90.05,89.9274303201918,90.1648943313932
ONGC,20200306  12:20:00,90.0,89.9,90.05,89.95,89.92321027093152,90.14721828040963
ONGC,20200306  12:25:00,89.95,89.95,90.25,90.25,89.92733176771128,90.1630308526543
ONGC,20200306  12:30:00,90.2,90.2,90.75,90.55,89.96928072652493,90.2533337983998
ONGC,20200306  12:35:00,90.5,90.3,90.65,90.4,90.02016061475186,90.31435936787675
ONGC,20200306  12:40:00,90.45,90.4,90.5,90.4,90.07859744325157,90.34291946512649
ONGC,20200306  12:45:00,90.4,90.15,90.45,90.2,90.0895824519821,90.35939339356857
