Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
PEL,20200305  09:15:00,1441.5,1430.4,1454.95,1431.85,,
PEL,20200305  09:20:00,1432.4,1409.8,1433.9,1409.8,,
PEL,20200305  09:25:00,1410.0,1400.15,1416.3,1411.5,,
PEL,20200305  09:30:00,1411.85,1402.5,1415.0,1412.0,,
PEL,20200305  09:35:00,1411.85,1405.9,1419.9,1413.9,,
PEL,20200305  09:40:00,1414.0,1410.25,1418.0,1415.25,,
PEL,20200305  09:45:00,1413.8,1406.25,1416.75,1408.1,,
PEL,20200305  09:50:00,1409.0,1401.3,1410.0,1406.95,,
PEL,20200305  09:55:00,1407.5,1401.45,1413.0,1410.0,,
PEL,20200305  10:00:00,1409.05,1405.55,1411.5,1411.0,,
PEL,20200305  10:05:00,1410.3,1410.3,1415.9,1413.3,,
PEL,20200305  10:10:00,1413.8,1412.0,1417.95,1414.0,1407.9875,1420.2625
PEL,20200305  10:15:00,1414.75,1407.05,1415.0,1409.3,1407.8432692307692,1419.4528846153846
PEL,20200305  10:20:00,1409.3,1406.5,1414.2,1412.45,1407.6366124260355,1418.64474852071
PEL,20200305  10:25:00,1413.8,1412.6,1421.65,1418.3,1408.4002105143377,1419.1070949021391
PEL,20200305  10:30:00,1418.9,1409.55,1423.5,1413.6,1408.5771012044395,1419.7829264556563
PEL,20200305  10:35:00,1413.6,1411.0,1415.3,1414.35,1408.949854865295,1419.0932454624783
PEL,20200305  10:40:00,1413.65,1411.0,1419.45,1419.0,1409.2652618090958,1419.1481307759432
PEL,20200305  10:45:00,1418.35,1418.35,1425.0,1420.0,1410.6629138384658,1420.048418348875
PEL,20200305  10:50:00,1420.0,1412.5,1421.7,1417.5,1410.9455424787018,1420.3025078336634
PEL,20200305  10:55:00,1418.25,1415.2,1425.0,1424.0,1411.6000744050555,1421.0251989361768
PEL,20200305  11:00:00,1424.15,1424.15,1435.6,1429.65,1413.530832188893,1423.2674760229188
PEL,20200305  11:05:00,1429.7,1426.0,1431.15,1426.3,1415.449165698294,1424.4801720193927
PEL,20200305  11:10:00,1428.2,1420.95,1428.45,1427.0,1416.2954478985566,1425.09091478564
PEL,20200305  11:15:00,1427.35,1425.0,1430.0,1426.0,1417.634609760317,1425.8461586647722
PEL,20200305  11:20:00,1426.0,1423.0,1432.25,1430.9,1418.460054412576,1426.831365024038
PEL,20200305  11:25:00,1431.95,1428.0,1437.5,1428.85,1419.9277383491028,1428.4726934818782
PEL,20200305  11:30:00,1428.0,1428.0,1439.0,1435.65,1421.1696247569332,1430.0922791000507
PEL,20200305  11:35:00,1435.0,1432.0,1435.5,1433.0,1422.8358363327895,1430.9242361615813
PEL,20200305  11:40:00,1434.0,1428.0,1434.0,1431.75,1423.630323050822,1431.397430598261
PEL,20200305  11:45:00,1431.1,1429.0,1438.7,1437.15,1424.4564271968493,1432.5209028139132
PEL,20200305  11:50:00,1436.2,1422.25,1436.2,1424.9,1424.1169768588725,1433.0869177656189
PEL,20200305  11:55:00,1424.8,1423.0,1427.8,1426.15,1423.9451342651998,1432.2735458016775
PEL,20200305  12:00:00,1426.55,1425.15,1436.0,1434.0,1424.1304982243998,1432.8468464475734
PEL,20200305  12:05:00,1433.45,1430.8,1436.1,1434.0,1425.156575420646,1433.347331609485
PEL,20200305  12:10:00,1433.2,1426.5,1435.5,1428.35,1425.363256125162,1433.678511361872
PEL,20200305  12:15:00,1427.2,1427.2,1436.0,1433.5,1425.6458321059063,1434.0356634600457
PEL,20200305  12:20:00,1434.0,1430.0,1434.75,1430.25,1426.315704089613,1434.1455613892695
PEL,20200305  12:25:00,1430.05,1429.15,1432.95,1429.2,1426.751749614288,1433.9616288678435
PEL,20200305  12:30:00,1428.65,1426.2,1433.1,1433.0,1426.6668650582437,1433.829070580483
PEL,20200305  12:35:00,1433.65,1428.25,1436.0,1429.8,1426.9104242800524,1434.163059721947
PEL,20200305  12:40:00,1429.55,1426.9,1433.0,1432.0,1426.9088205446599,1433.9841274570322
PEL,20200305  12:45:00,1433.0,1431.6,1436.0,1432.4,1427.630540460866,1434.294261694412
PEL,20200305  12:50:00,1432.35,1432.0,1435.5,1432.5,1428.3027650053482,1434.4797598952716
PEL,20200305  12:55:00,1432.5,1431.65,1435.7,1434.25,1428.8177242352947,1434.6674891421528
PEL,20200305  13:00:00,1434.25,1429.1,1435.35,1434.85,1428.8611512760185,1434.7724908125908
PEL,20200305  13:05:00,1435.35,1435.35,1446.85,1441.7,1429.8594356950925,1436.6305691491152
PEL,20200305  13:10:00,1442.0,1437.6,1443.0,1441.9,1431.0502917420013,1437.610481587713
PEL,20200305  13:15:00,1441.8,1439.25,1446.0,1442.1,1432.311785320155,1438.9011767280647
PEL,20200305  13:20:00,1440.95,1439.5,1443.0,1441.1,1433.4176645016696,1439.531764923747
PEL,20200305  13:25:00,1441.0,1440.5,1445.0,1442.15,1434.5072545783357,1440.3730318585551
PEL,20200305  13:30:00,1442.15,1442.15,1449.45,1444.0,1435.683061566284,1441.7694884957004
PEL,20200305  13:35:00,1444.45,1432.65,1444.95,1444.4,1435.2164367099326,1442.2587979579005
PEL,20200305  13:40:00,1444.4,1433.4,1444.4,1435.15,1434.9369849084046,1442.588213656685
PEL,20200305  13:45:00,1435.0,1429.05,1436.0,1430.7,1434.0312949224963,1441.5746423248872
PEL,20200305  13:50:00,1430.0,1425.5,1435.0,1434.9,1432.718788011343,1440.5631588902893
PEL,20200305  13:55:00,1435.9,1430.4,1441.45,1434.4,1432.3620513942133,1440.699595984091
PEL,20200305  14:00:00,1434.0,1430.0,1434.7,1430.3,1431.9986588720267,1439.776581217308
PEL,20200305  14:05:00,1430.7,1430.3,1439.3,1436.95,1431.7373267378687,1439.7032610300298
PEL,20200305  14:10:00,1436.95,1431.0,1437.1,1434.75,1431.6238918551196,1439.3027593331021
PEL,20200305  14:15:00,1435.05,1431.45,1447.0,1437.0,1431.5971392620243,1440.4869502049326
PEL,20200305  14:20:00,1438.0,1435.0,1441.85,1439.6,1432.1206562986358,1440.6966501734044
PEL,20200305  14:25:00,1439.6,1428.55,1439.6,1429.55,1431.5713245603843,1440.5279347621113
PEL,20200305  14:30:00,1429.4,1425.7,1435.0,1434.55,1430.6680438587866,1439.677483260248
PEL,20200305  14:35:00,1435.0,1423.2,1435.0,1425.0,1429.519114034358,1438.957870450979
PEL,20200305  14:40:00,1426.35,1424.0,1435.0,1435.0,1428.6700195675337,1438.3489673046745
PEL,20200305  14:45:00,1434.45,1430.2,1437.5,1434.95,1428.9054011725286,1438.2183569501092
PEL,20200305  14:50:00,1434.95,1431.15,1435.85,1433.0,1429.2507240690627,1437.8539943424
