Symbol,Date,Open,High,Low,Close,EMA_High,EMA_Low
HDFC,20200305  09:15:00,2207.0,2193.2,2209.9,2203.6,,
HDFC,20200305  09:20:00,2203.05,2198.9,2205.15,2198.9,,
HDFC,20200305  09:25:00,2198.95,2198.55,2204.9,2204.3,,
HDFC,20200305  09:30:00,2204.9,2199.0,2204.9,2200.0,,
HDFC,20200305  09:35:00,2199.9,2198.2,2200.4,2199.55,,
HDFC,20200305  09:40:00,2199.6,2198.0,2199.9,2199.8,,
HDFC,20200305  09:45:00,2199.7,2197.25,2199.9,2199.65,,
HDFC,20200305  09:50:00,2199.7,2195.0,2199.7,2195.55,,
HDFC,20200305  09:55:00,2196.5,2194.0,2200.0,2199.5,,
HDFC,20200305  10:00:00,2199.45,2198.0,2199.8,2198.25,,
HDFC,20200305  10:05:00,2198.25,2197.4,2200.8,2199.9,,
HDFC,20200305  10:10:00,2199.8,2198.2,2200.0,2199.95,2197.141666666667,2202.1124999999997
HDFC,20200305  10:15:00,2199.75,2198.85,2200.0,2199.95,2197.404487179487,2201.7875
HDFC,20200305  10:20:00,2200.0,2199.0,2200.9,2200.6,2197.649950690335,2201.6509615384616
HDFC,20200305  10:25:00,2200.35,2198.5,2200.9,2200.05,2197.780727507207,2201.535428994083
HDFC,20200305  10:30:00,2199.95,2198.7,2200.5,2199.75,2197.9221540445596,2201.3761322257624
HDFC,20200305  10:35:00,2199.25,2198.6,2200.0,2200.0,2198.0264380377043,2201.1644195756453
HDFC,20200305  10:40:00,2199.95,2199.3,2200.9,2199.75,2198.2223706472882,2201.1237396409306
HDFC,20200305  10:45:00,2199.3,2199.3,2205.0,2203.0,2198.388159778475,2201.72008738848
HDFC,20200305  10:50:00,2202.9,2198.5,2204.0,2198.8,2198.405365966402,2202.0708431748676
HDFC,20200305  10:55:00,2198.5,2198.45,2202.5,2199.5,2198.4122327408018,2202.136867301811
HDFC,20200305  11:00:00,2199.3,2199.3,2202.5,2201.0,2198.54881231914,2202.1927338707633
HDFC,20200305  11:05:00,2201.0,2200.0,2203.0,2203.0,2198.772071962349,2202.316928659877
HDFC,20200305  11:10:00,2203.5,2200.2,2204.0,2203.0,2198.991753198911,2202.5758627122036
HDFC,20200305  11:15:00,2202.8,2201.1,2203.5,2202.75,2199.316098860617,2202.718037679557
HDFC,20200305  11:20:00,2202.7,2201.3,2210.0,2209.8,2199.621314420522,2203.8383395750097
HDFC,20200305  11:25:00,2209.8,2207.5,2212.0,2209.75,2200.833419894288,2205.0939796403927
HDFC,20200305  11:30:00,2209.75,2209.4,2217.8,2215.05,2202.151355295167,2207.0487520034094
HDFC,20200305  11:35:00,2214.95,2210.65,2215.65,2213.2,2203.4588390959107,2208.372020925962
HDFC,20200305  11:40:00,2213.05,2211.0,2215.0,2214.3,2204.6190176965397,2209.3917100142753
HDFC,20200305  11:45:00,2214.3,2212.05,2217.0,2217.0,2205.762245743226,2210.5622161659253
HDFC,20200305  11:50:00,2216.7,2215.25,2219.0,2216.15,2207.221900244268,2211.860336755783
HDFC,20200305  11:55:00,2216.1,2212.0,2217.95,2212.7,2207.9569925143805,2212.797208024124
HDFC,20200305  12:00:00,2212.75,2210.1,2216.0,2215.25,2208.2866859737064,2213.2899452511815
HDFC,20200305  12:05:00,2215.3,2215.1,2219.8,2216.05,2209.334888131598,2214.291492135615
HDFC,20200305  12:10:00,2216.05,2215.8,2218.8,2218.0,2210.3295207267365,2214.985108730136
HDFC,20200305  12:15:00,2218.0,2216.6,2220.8,2220.75,2211.2942098457,2215.8797073870383
HDFC,20200305  12:20:00,2220.8,2220.0,2223.75,2222.0,2212.633562177131,2217.090521635186
HDFC,20200305  12:25:00,2222.0,2221.45,2226.9,2223.9,2213.9899372268032,2218.59967215285
HDFC,20200305  12:30:00,2223.75,2223.0,2230.0,2230.0,2215.376100730372,2220.3535687447193
HDFC,20200305  12:35:00,2229.75,2220.75,2231.65,2223.9,2216.2028544641607,2222.0914812455317
HDFC,20200305  12:40:00,2224.4,2215.05,2225.0,2219.65,2216.0254922389054,2222.538945669296
HDFC,20200305  12:45:00,2219.65,2216.3,2220.0,2219.4,2216.0677242021507,2222.1483386432506
HDFC,20200305  12:50:00,2220.0,2217.65,2221.0,2220.95,2216.3111512479736,2221.9716711596734
HDFC,20200305  12:55:00,2220.5,2218.4,2221.35,2219.1,2216.632512594439,2221.8760294428007
HDFC,20200305  13:00:00,2219.3,2218.1,2223.55,2223.2,2216.8582798876023,2222.1335633746776
HDFC,20200305  13:05:00,2223.2,2222.55,2228.6,2223.1,2217.7339291356634,2223.128399778573
HDFC,20200305  13:10:00,2224.0,2222.5,2225.0,2223.3,2218.4671708070996,2223.416338274177
